Nombre|| UR|| Description|| Year Created|| Stars|| Number of commits|| Number of contracts|| Days since last commi|| Lines of code												
dickolsson/irondoers||https://github.com/dickolsson/irondoers||A set of smart contracts and a decentralised app that incentivise people who want to do stuff!||2017||14||30||8||361||526												
Nikhil22/angular-truffle-starter-dapp||https://github.com/Nikhil22/angular-truffle-starter-dapp||Angular CLI + Truffle Starter Dapp; write	 compile & deploy smart contracts on Ethereum blockchains||2017||166||30||4||213||90											
StocksExchange/stocks-ether-dividends||https://github.com/StocksExchange/stocks-ether-dividends||Ethereum ERC20 token contract with dividends feature||2017||11||3||1||488||117												
jeason-ustc/solidity_reinforcement||https://github.com/jeason-ustc/solidity_reinforcement||None||2017||2||4||9||448||630												
dheavy/solidity-101||https://github.com/dheavy/solidity-101||Learning and mastering the Solidity language for Ethereum smart contracts development.||2017||2||3||2||511||56												
mattdf/PayToMany||https://github.com/mattdf/PayToMany||Solidity contracts for "fan-out" smart contract payments to save on gas costs||2017||2||5||2||512||103												
KennyHisano/solidityExamples||https://github.com/KennyHisano/solidityExamples||None||2017||0||1||10||512||328												
atcas/SolidityAntlr||https://github.com/atcas/SolidityAntlr||None||2017||0||2||30||509||352												
samurg/Solidity||https://github.com/samurg/Solidity||None||2017||0||7||7||506||292												
cedricwalter/Solidity||https://github.com/cedricwalter/Solidity||Solidity is a contract-oriented	 high-level language whose syntax is similar to that of JavaScript and it is designed to target the Ethereum Virtual Machine (EVM).  Solidity is statically typed	 supports inheritance	 libraries and complex user-defined types among other features.||2017||0||10||7||512||1962									
Airum/Solid-as-Ether||https://github.com/Airum/Solid-as-Ether||Solidity Practice||2017||0||5||2||508||74												
amazingandyyy/Bancor||https://github.com/amazingandyyy/Bancor||Bancor Solidity Source Codes||2017||1||2||1||511||485												
rajjha/voting_dapp_solidity_html||https://github.com/rajjha/voting_dapp_solidity_html||voting_dapp_solidity_html||2017||0||2||1||514||47												
AlexXiong97/solidity-practice||https://github.com/AlexXiong97/solidity-practice||None||2017||0||30||22||494||1418												
jessicagmarshall/solidity-practice||https://github.com/jessicagmarshall/solidity-practice||None||2017||0||11||2||384||102												
toko926/sample-solidity||https://github.com/toko926/sample-solidity||None||2017||0||10||23||512||1006												
atcas/AssemblySolidityAntlr||https://github.com/atcas/AssemblySolidityAntlr||None||2017||0||3||13||509||105												
levelkdev/escrow||https://github.com/levelkdev/escrow||playing around with solidity and truffle||2017||0||5||6||504||312												
rleshner/vault||https://github.com/rleshner/vault||Solidity smart contracts of various purposes||2017||0||9||3||506||723												
irene-lin/presidentialElection||https://github.com/irene-lin/presidentialElection||Solidity contract to facilitate a presidential election||2017||0||23||1||433||212												
dantb/ethereum-development||https://github.com/dantb/ethereum-development||A place to experiment and play with smart contracts on the Ethereum blockchain||2017||0||5||6||483||220												
saikyerubandi/smart-contract-beginner||https://github.com/saikyerubandi/smart-contract-beginner||A collection of Smart Contracts and DApp examples using Solidity	Web3	Truffle	MetaMask on Ethereum platform.||2017||2||28||7||473||318									
censes/censes-core||https://github.com/censes/censes-core||Censes Solidity Smart Contracts for Ticketing and Event Management||2017||1||6||30||503||1185												
edgefund/edgefund-core||https://github.com/edgefund/edgefund-core||EdgeFund back-end (Ethereum contracts)||2017||4||30||5||27||493												
mattyfew/ethereum||https://github.com/mattyfew/ethereum||A collection of projects with smart contracts	 solidity	 and the ethereum blockchain.||2017||0||16||11||167||391										
lukewalt/basic-smart-contract||https://github.com/lukewalt/basic-smart-contract||This is a demonstration of a smart contract written in Solidity||2017||0||4||4||487||85												
johndangerstorey/daohaus||https://github.com/johndangerstorey/daohaus||Developing governance mechanisms of shared assets.  A single property in the short term	 with the grand vision to increase transparency and individual involvement in national government. â›“ ðŸ  => ðŸŒ â›“ ||2017||2||30||4||433||223											
Eyyub/ethbeat-smart-contract||https://github.com/Eyyub/ethbeat-smart-contract||A simple smart contract acting as a proof that an account was alive at a certain time.||2017||1||4||1||509||25												
bliss-sid/Decentralized-voting||https://github.com/bliss-sid/Decentralized-voting||Developed a Decentralized Voting Application using Ethereum Blockchain. Developed smart contract in Solidity and used Truffle Framework to connect to frontend.||2017||0||2||3||511||102												
anistark/voting-dapp||https://github.com/anistark/voting-dapp||None||2017||0||1||3||508||95												
federicobond/solidity-parser-antlr||https://github.com/federicobond/solidity-parser-antlr||A Solidity parser for JS built on top of a robust ANTLR4 grammar||2017||46||30||1||54||512												
brakmic/BlockchainStore||https://github.com/brakmic/BlockchainStore||:moneybag: Retail Store that runs on Ethereum ||2017||392||30||8||419||769												
mezrin/ethereum-contracts-template||https://github.com/mezrin/ethereum-contracts-template||Template for the repo with Ethereum Solidity smart contracts. Includes config for ESlint and other tools	 codestyle	 helpers for migration scripts||2017||7||9||2||467||734										
eyezick/TimeBank||https://github.com/eyezick/TimeBank||TimeBank uses Solidity Smart Contracts and a Web3.js enabled interface allowing users to lock away Ether and ERC-20 tokens for a specified period of time.||2017||2||30||1||463||33												
CryptoABS/cryptoabs-token||https://github.com/CryptoABS/cryptoabs-token||Smart Contracts for the CryptoABS ICO Period||2017||7||30||15||410||1933												
ai13f/solidity||https://github.com/ai13f/solidity||None||2017||0||2||4||493||90												
leon-do/Solidity-101||https://github.com/leon-do/Solidity-101||teaching myself solidity||2017||1||17||27||353||1005												
Aeonitis/ETHLabs-Solidity||https://github.com/Aeonitis/ETHLabs-Solidity||My Ethereum Lab	 experiments with Solidity.||2017||0||4||6||505||164											
gokulkrishna01/Ethereum-Solidity||https://github.com/gokulkrishna01/Ethereum-Solidity||None||2017||0||1||7||502||261												
nupogodi1989/solidity_test||https://github.com/nupogodi1989/solidity_test||Test project for Ethereum smart contracts||2017||0||2||4||501||90												
mobprotocol/fiat-solidity||https://github.com/mobprotocol/fiat-solidity||wip. fiat <--> erc20||2017||1||10||1||488||47												
akifuj/practice-solidity||https://github.com/akifuj/practice-solidity||None||2017||0||2||16||505||760												
willKim19/GuessTheEth||https://github.com/willKim19/GuessTheEth||Experimenting with solidity smart contracts||2017||1||17||5||473||219												
gohuygo/solidity-react-test||https://github.com/gohuygo/solidity-react-test||None||2017||0||3||5||503||132												
PhABC/messyCodingSessions_Solidity||https://github.com/PhABC/messyCodingSessions_Solidity||Repository for live	 messy coding sessions||2017||1||17||1||502||40											
Cryptonomica/Ethereum-IdentityVerification||https://github.com/Cryptonomica/Ethereum-IdentityVerification||Indentity verification and KYC for Ethereum blockchain||2017||6||14||4||110||765												
olivier-schmitt/solc-maven-plugin||https://github.com/olivier-schmitt/solc-maven-plugin||Leverage Solidity compiler and web3j through Apache Maven ||2017||0||30||5||337||504												
mothershipcx/contracts||https://github.com/mothershipcx/contracts||Mothership MSP token sale Smart Contracts||2017||2||30||30||488||5719												
nalinranjan/token-weighted-voting||https://github.com/nalinranjan/token-weighted-voting||Solidity implementation of Token-weighted Voting for a Decentralized Organization||2017||0||4||5||501||421												
briancaffey/smart-contracts||https://github.com/briancaffey/smart-contracts||testing smart contracts for the (ropsten test) ethereum network using in solidity||2017||0||3||1||507||115												
MallCloud/eth-dapp-a||https://github.com/MallCloud/eth-dapp-a||Ethereum Decentralized Application - A||2017||0||9||7||475||2393												
AkashSarda/Asset-Verification||https://github.com/AkashSarda/Asset-Verification||None||2017||0||3||1||501||19												
levelkdev/solidity-testing-example||https://github.com/levelkdev/solidity-testing-example||None||2017||15||4||3||494||153												
blockstarter/ico-contracts||https://github.com/blockstarter/ico-contracts||Ethereum smart contracts that have been used during successful ICOs||2017||151||30||30||432||2557												
alice-si/contracts||https://github.com/alice-si/contracts||Alice smart contracts||2017||43||30||26||28||1150												
GenesisVision/platform-contracts||https://github.com/GenesisVision/platform-contracts||Smart contracts Genesis Vision platform||2017||13||30||4||123||167												
Bit-Nation/BITNATION-Registry||https://github.com/Bit-Nation/BITNATION-Registry||The Pangea Jurisdiction registry for Citizens	 Nations	 Holons	 Embassies	 Consulates	 Ports etc||2017||5||30||30||406||1802							
axsauze/ethereum-solidity-alejandro-cv||https://github.com/axsauze/ethereum-solidity-alejandro-cv||None||2017||3||15||5||343||318												
reiven/nerdearla17---solidity||https://github.com/reiven/nerdearla17---solidity|| Hello World y otros ejemplos de Solidity||2017||2||10||5||399||258												
15chrjef/SolidityIntro||https://github.com/15chrjef/SolidityIntro||a very simple way to use JS with solidity for smart contracts||2017||0||4||1||500||46												
captnseagraves/bloxoffice||https://github.com/captnseagraves/bloxoffice||DApp written in Solidity	 React	 and Redux||2017||2||19||6||484||306										
hristochr/Solidity||https://github.com/hristochr/Solidity||Solidity playground||2017||0||2||1||500||15												
vkaravind/solidity||https://github.com/vkaravind/solidity||None||2017||0||1||1||497||62												
davekaj/decypher.tv||https://github.com/davekaj/decypher.tv||learning solidity ||2017||0||5||6||495||165												
amchercashin/Solidity_education||https://github.com/amchercashin/Solidity_education||Educational solidity contracts||2017||0||4||3||501||113												
tpaixao/solidity_examples||https://github.com/tpaixao/solidity_examples||None||2017||0||3||3||501||163												
shade/solidity-fun||https://github.com/shade/solidity-fun||Fun little smart contracts I made.||2017||0||5||2||483||141												
daode/BLockDemo||https://github.com/daode/BLockDemo||Initiation  to Solidity SmartContract Development.||2017||1||2||2||474||75												
adibas03/solidity-data-tree||https://github.com/adibas03/solidity-data-tree||An implementation of data-store ( https://github.com/adibas03/solidity-data-store )	 utilizing layers||2017||0||24||3||455||453											
adibas03/solidity-data-store||https://github.com/adibas03/solidity-data-store||Tool to enable insertion and removal of un-ordered data without the typical gas cost||2017||0||16||2||450||161												
immersiveos/proving-ground||https://github.com/immersiveos/proving-ground||Proving Ground - a standard tokens voting dapp||2017||2||30||7||469||545												
youfoundron/my-first-dapp||https://github.com/youfoundron/my-first-dapp||Playing around with truffle	 solidity	 and web3||2017||0||2||4||461||90										
br4nd0n/ethereum_smart_contract||https://github.com/br4nd0n/ethereum_smart_contract||Smart contract using Truffle and Solidity||2017||0||1||6||501||135												
juanjux/liboscontracts||https://github.com/juanjux/liboscontracts||Library of open source Solidity contracts for the Ethereum platform||2017||0||7||1||477||330												
TheLucasMoore/smart_contracts||https://github.com/TheLucasMoore/smart_contracts||Solidity smart contracts and a manual environment to play around with||2017||0||8||4||464||856												
apackin/groupBuy||https://github.com/apackin/groupBuy||Dapp for group purchasing. Built with truffle-box-auth (Solidity	 Zeppelin	 Truffle	 React	 Redux)||2017||1||25||14||497||472								
lukewalt/DNA-Patient-List||https://github.com/lukewalt/DNA-Patient-List||A Dapp that allows patient DNA to be recorded on a blockchain||2017||1||15||5||495||138												
chaeso/token-contracts||https://github.com/chaeso/token-contracts||None||2017||1||30||3||500||212												
thanos/aplos||https://github.com/thanos/aplos||Aplos is a Solidity smart contract that implements ERC20 standard functionality and can be used to issue simple	 standards-compliant tokens on Ethereum. It can be used to create any form of asset	 currency	 coin	 hours	 usage tokens	 vunk	 etc.    ||2017||1||3||30||495||1397					
unb-ppca-csw/ouvidorias-catalogo||https://github.com/unb-ppca-csw/ouvidorias-catalogo||ImplementaÃ§Ã£o do CatÃ¡logo de Ouvidorias usando Smart Contracts Ethereum||2017||1||30||2||472||174												
ilyapt/erc721-dns||https://github.com/ilyapt/erc721-dns||Concept of Domain Name System (DNS) based on ERC721 (Non-fungible Token	 NFT) Smart-Contracts||2017||4||26||5||95||232											
vs4vijay/PayTM-Relay||https://github.com/vs4vijay/PayTM-Relay||An Ethereum-PayTM Bridge||2017||0||4||5||496||119												
brynbellomy/solidity-auction||https://github.com/brynbellomy/solidity-auction||A simple auction dApp for Ethereum	 written in Solidity.||2017||40||4||3||152||239											
smartift/smartift-contract||https://github.com/smartift/smartift-contract||The solidity code for the SIFT smart contract.||2017||11||30||12||239||1371												
makerdao/tx-manager||https://github.com/makerdao/tx-manager||Solidity contract to make multiple calls in one Ethereum transaction. Used by Maker keepers.||2017||25||30||2||55||318												
trackr-im/contracts||https://github.com/trackr-im/contracts||None||2017||None||2||15||453||1728												
asurily/ShareApp||https://github.com/asurily/ShareApp||A ShareAPP Platform Based On Ethereum||2017||4||18||2||433||216												
papyrusglobal/smartcontracts||https://github.com/papyrusglobal/smartcontracts||Implementation Papyrus smart contracts on Solidity||2017||7||30||30||27||4356												
myamout/Ethereum-Ticket-Distribution-Dapp||https://github.com/myamout/Ethereum-Ticket-Distribution-Dapp||Ethereum Solidity smart contract decentralized application that showcase how the blockchain can be used to change of event tickets are bought	 sold	 and distributed||2017||17||2||2||488||124										
emir350z/Solidity-InsuranceVO||https://github.com/emir350z/Solidity-InsuranceVO||A smart contract for health insurance and a simple interface||2017||3||5||2||493||683												
JamieFarrelly/FomoCoin||https://github.com/JamieFarrelly/FomoCoin||New cryptocurrency based on ethereum using Solidity - the only project on my github that I didn't create	 a friend did :)||2017||8||3||1||330||156											
dechiad1/Solidity||https://github.com/dechiad1/Solidity||Solidity Contracts currently only deployed to a personal test network.||2017||0||5||1||493||56												
MarcelBlockchain/Solidity||https://github.com/MarcelBlockchain/Solidity||Smart Contracts||2017||0||1||1||491||51												
rohitsethii/solidity||https://github.com/rohitsethii/solidity||None||2017||0||9||7||54||263												
Tinusw/SolidityVotingApp||https://github.com/Tinusw/SolidityVotingApp||None||2017||0||1||1||489||46												
krisrandall/blockstore||https://github.com/krisrandall/blockstore||A Solidity Smart Contract to simulate JS "localStorage" but on the blockchain !  (also my first ever smart contract)||2017||11||15||5||396||112												
XTFoundation/ERC20-token||https://github.com/XTFoundation/ERC20-token||Solidity code for |X|||2017||0||4||1||482||1363												
SharedMocha/Solidity-SmartContracts||https://github.com/SharedMocha/Solidity-SmartContracts||Smart Contracts_Solidity||2017||0||6||4||487||296												
SeanAvery/eths6||https://github.com/SeanAvery/eths6||node.js <--> solidity wrapper||2017||0||30||2||411||86												
diakonovm/solidity-examples||https://github.com/diakonovm/solidity-examples||Various Ethereum Solidity examples||2017||0||3||1||492||86												
dawex/signed-contract-vault||https://github.com/dawex/signed-contract-vault||A forgery-proof contract done with a smart contract using the Ethereum blockchain in order to store GPG signatures.||2017||6||3||2||476||103												
woutersm/flipper-sol||https://github.com/woutersm/flipper-sol||Ethereum solidity flipper||2017||0||1||1||493||62												
BeginAgain1123/BeginAgain1123.github.io||https://github.com/BeginAgain1123/BeginAgain1123.github.io||Solidity Test Page||2017||0||3||1||493||12												
LuisLT/TFG-Solidity||https://github.com/LuisLT/TFG-Solidity||CÃ³digo del archivo alertas.sol de los contratos desarrollados en Ethereum para el TFG||2017||0||2||1||482||133												
stormeth/solidity-examples||https://github.com/stormeth/solidity-examples||None||2017||0||9||1||622||7												
madhav1234/solidity-examples||https://github.com/madhav1234/solidity-examples||This repo contains the solidity examples ||2017||0||6||3||493||147												
El-Krypto/solidity-playground||https://github.com/El-Krypto/solidity-playground||None||2017||0||3||4||475||72												
abdurahmanadilovic/ethereumShop||https://github.com/abdurahmanadilovic/ethereumShop||simple app in solidity language||2017||0||15||1||357||95												
zekchan/commentcraft-solidity-api||https://github.com/zekchan/commentcraft-solidity-api||None||2017||0||29||2||492||119												
eempc/Solidity-Escrow-Example||https://github.com/eempc/Solidity-Escrow-Example||None||2017||0||3||1||489||81												
bitfede/solidity-etherum_blockchain-smart_contracts||https://github.com/bitfede/solidity-etherum_blockchain-smart_contracts||Here I will put my smart contracts written in the Solidity language.||2017||0||17||5||489||381												
d00medman/ethereum_dapp_test||https://github.com/d00medman/ethereum_dapp_test||First test app using solidity/truffle||2017||0||1||4||494||90												
imweihuang/bubble-coin||https://github.com/imweihuang/bubble-coin||[Ethereum/Solidity] A ERC20 token - bubble coin||2017||0||3||1||487||74												
soider/blockchain_address_book||https://github.com/soider/blockchain_address_book||Simple hello world tutorial project using solidity.||2017||0||1||2||489||58												
nrchandan/token-weighted-voting||https://github.com/nrchandan/token-weighted-voting||Solidity implementation of Token-weighted Voting for a Decentralized Organization||2017||0||4||5||501||421												
Szkered/Celere||https://github.com/Szkered/Celere||A minimal solidity contract deployment tools. Powered by web3.js||2017||0||4||1||488||358												
ArneZsng/open-notary||https://github.com/ArneZsng/open-notary|| Open-source Ethereum-based notary service.||2017||1||2||3||491||154												
1up8192/lowest-unique-number-game||https://github.com/1up8192/lowest-unique-number-game||None||2017||3||30||6||282||636												
Hirama/tokenizer-net||https://github.com/Hirama/tokenizer-net||Ethereum smart-contracts with Node JS wrapper on ethereum network for TokenizeCity project ||2017||0||12||30||492||988												
rstormsf/ICO_Truffle_Example||https://github.com/rstormsf/ICO_Truffle_Example||None||2017||1||22||3||437||70												
decentraland/mana||https://github.com/decentraland/mana||â£ Solidity Contracts for the Decentraland MANA Token||2017||82||30||9||92||476												
git-token/contracts||https://github.com/git-token/contracts||GitToken Solidity Smart Contracts||2017||10||30||7||336||929												
zcom-cloud-blockchain/solidity||https://github.com/zcom-cloud-blockchain/solidity||SolidityFile Repository||2017||8||19||21||208||1866												
daoact/daoact-solidity_deprecated||https://github.com/daoact/daoact-solidity_deprecated||daoact smart contracts ||2017||6||30||30||266||3292												
ltfschoen/solidity_test||https://github.com/ltfschoen/solidity_test||Smart Contracts using Solidity	 Truffle	 and Ethereum TestRPC	 Mocha||2017||7||30||19||418||1483									
LAToken/eth-smart-contracts||https://github.com/LAToken/eth-smart-contracts||Tokens smart contracts of the LAToken Project||2017||28||8||8||468||1002												
onyb/ethane||https://github.com/onyb/ethane||A platform to create and distribute cryptotokens via Initial Coin Offerings (ICO)||2017||17||30||12||468||455												
AuctusProject/AuctusToken||https://github.com/AuctusProject/AuctusToken||None||2017||19||30||16||203||2948												
alice-si/array-booster||https://github.com/alice-si/array-booster||Tools for manipulating arrays in Solidity||2017||5||5||6||483||224												
ArminasTomasevicius/SmartContracts-Solidity-Practices||https://github.com/ArminasTomasevicius/SmartContracts-Solidity-Practices||Best practices of Solidity Smart Contracts for ETH use and learning||2017||2||6||9||383||295												
solipsis/solidityPractice||https://github.com/solipsis/solidityPractice||None||2017||0||2||1||481||44												
rjmacarthy/ethereum-solidity-typescript-express-todo||https://github.com/rjmacarthy/ethereum-solidity-typescript-express-todo||A small application messing with Ethereum smart contracts||2017||2||8||2||474||63												
durrrr91/solidity||https://github.com/durrrr91/solidity||None||2017||None||2||1||485||54												
quilt-chain/solidity||https://github.com/quilt-chain/solidity||The keen contract||2017||0||1||1||485||69												
ymmah/solidity||https://github.com/ymmah/solidity||(U+7968) æƒ³ç¥¥äº«: The Solidity Contract-Oriented Programming Language||2017||0||30||5||484||103												
ebadiere/DAPPS||https://github.com/ebadiere/DAPPS||Learning solidity||2017||0||1||8||483||302												
roppa/solidity-workshop||https://github.com/roppa/solidity-workshop||Code during the solidity workshop||2017||0||3||4||333||136												
d00medman/Solidity_Notes||https://github.com/d00medman/Solidity_Notes||None||2017||0||4||6||487||174												
lukewalt/solidity-voting||https://github.com/lukewalt/solidity-voting||This is a distributed app that allows each address base to contribute one vote to a poll ||2017||0||19||4||477||163												
dnnmedia/dnn_demo_contracts||https://github.com/dnnmedia/dnn_demo_contracts||Contracts for the DNN's alpha version. ||2017||6||8||5||284||507												
KelvinVail/LloydsMarket-Solidity||https://github.com/KelvinVail/LloydsMarket-Solidity||Lloyd's insurance market replicated as Ethereum/Solidity based smart contracts||2017||0||3||3||483||165												
shuppyloh/solidity-truffle-testrpc||https://github.com/shuppyloh/solidity-truffle-testrpc||None||2017||0||10||4||470||242												
federicobond/decentraland-crowdsale||https://github.com/federicobond/decentraland-crowdsale||Solidity contracts for the Decentraland Crowdsale||2017||0||5||6||483||252												
cylon56/DecypherContracts||https://github.com/cylon56/DecypherContracts||Solidity contracts written during the DecypherTV tutorials||2017||0||1||19||481||572												
hswick/atomic-lisp||https://github.com/hswick/atomic-lisp||Small lisp written in C++ and Solidity||2017||0||5||2||485||826												
lsavage92/hello-world-voting||https://github.com/lsavage92/hello-world-voting||Basic Ethereum voting DApp written in Solidity||2017||0||5||1||484||46												
neosavvyinc/friendzone||https://github.com/neosavvyinc/friendzone||Solidity Smart Contracts to help you organize plans with friends||2017||1||10||3||460||222												
seonjinson/myErc20||https://github.com/seonjinson/myErc20||solidity smart contract creating token based on ERC20||2017||0||4||1||486||46												
8eni/decypher-smart-contract-sandbox||https://github.com/8eni/decypher-smart-contract-sandbox||Tutorial from Jordan Leigh's decypher.tv series ||2017||0||4||1||483||32												
ledfusion/Ethereum-Service-Bills||https://github.com/ledfusion/Ethereum-Service-Bills||Ethereum Home Bills smart contract	 featuring Solidity	 Truffle and Mocha+Chai||2017||0||1||2||482||106										
Akhilez/MobileBarter||https://github.com/Akhilez/MobileBarter||A blockchain application used to transfer mobile talk-time using Ethereum in Solidity language||2017||1||4||3||470||101												
danielyaa5/payroll-dao||https://github.com/danielyaa5/payroll-dao||A decentralized app to distribute ethereum	 tokens	 and usd to company employee. Written in solidity.||2017||1||1||30||484||1952										
Sachith1496/Conference_DApp||https://github.com/Sachith1496/Conference_DApp||Decentralized Conference Tickets Booking App using Smart Contracts||2017||0||1||3||487||116												
acoutts/eth-hello-world-webpack||https://github.com/acoutts/eth-hello-world-webpack||First solidity test with webpack. Building on greeter example to add a web frontend to interact with.||2017||0||19||2||478||55												
DAB-Team/contracts||https://github.com/DAB-Team/contracts||Decentralized Autonomous Bank||2017||2||30||30||463||3334												
xiaoyao1991/medici||https://github.com/xiaoyao1991/medici||RTB Ad Exchange on Ethereum||2017||1||30||2||478||348												
JediRhymeTrix/ParkingLot||https://github.com/JediRhymeTrix/ParkingLot||Ethereum Blockchain project which uses blockchain to build a smart parking lot system.||2017||0||3||2||485||118												
dydxprotocol/protocol||https://github.com/dydxprotocol/protocol||Solidity Smart Contracts for the dYdX Margin Trading Protocol||2017||103||30||30||26||2280												
djrtwo/simple-contracts||https://github.com/djrtwo/simple-contracts||Collection of simple smart contracts written in Solidity||2017||40||13||1||452||108												
beaugunderson/solidity-static-analysis||https://github.com/beaugunderson/solidity-static-analysis||None||2017||3||2||1||476||65												
lorenzb/submarine_sends||https://github.com/lorenzb/submarine_sends||A proof-of-concept implementation of Submarine Sends for Ethereum||2017||21||4||1||435||205												
S-PRO/smart-contracts-example||https://github.com/S-PRO/smart-contracts-example||Simple example of token market. Based on blockchain technology using Ethereum platform.||2017||34||2||11||477||468												
0xcaff/splitter-contract||https://github.com/0xcaff/splitter-contract||An Ethereum smart contract to evenly split received funds between a set number of outputs.||2017||6||16||2||177||150												
lorenzb/selfcloning_solidity_contract||https://github.com/lorenzb/selfcloning_solidity_contract||A simple self-cloning contract written in Solidity and EVM Assembly||2017||3||2||1||477||53												
paulhauner/token-syndicate||https://github.com/paulhauner/token-syndicate||Ethereum Solidity contract providing incentivised group token purchases.||2017||4||30||8||434||469												
pgava/SolidityContracts||https://github.com/pgava/SolidityContracts||None||2017||0||30||9||117||746												
Simoneth/solidity||https://github.com/Simoneth/solidity||None||2017||0||3||2||459||581												
solipsis/solidityHackathon||https://github.com/solipsis/solidityHackathon||None||2017||1||17||1||479||54												
danieldgo/solidity||https://github.com/danieldgo/solidity||Basic Solidity from this tutorial https://www.youtube.com/watch?v=R_CiemcFKis||2017||0||5||4||479||83												
sandiks/solidity-mytoken||https://github.com/sandiks/solidity-mytoken||None||2017||0||2||3||475||218												
artistic709/solidity_contracts||https://github.com/artistic709/solidity_contracts||None||2017||1||30||12||65||1080												
o0ragman0o/Math||https://github.com/o0ragman0o/Math||A Solidity Safe Math library||2017||1||5||1||376||215												
4000D/intro-to-solidity||https://github.com/4000D/intro-to-solidity||https://solidity.readthedocs.io/en/develop/introduction-to-smart-contracts.html||2017||0||5||7||473||481												
bloq/pif||https://github.com/bloq/pif||[WIP] Pay It Forward evm smart contract||2017||0||24||3||477||168												
mobprotocol/mob-protocol||https://github.com/mobprotocol/mob-protocol||order definition ~ settlement contract ~ solidity tests||2017||1||30||7||399||374												
nigelgilbert/test-eth||https://github.com/nigelgilbert/test-eth||Initial test repo for solidity scripts||2017||0||9||1||476||24												
DNXCommunity/smart-contracts||https://github.com/DNXCommunity/smart-contracts||The Ethereum solidity smart contracts for the Nomad DAO project||2017||1||4||3||475||489												
sakaarbhatia/Blockchain-based-trading||https://github.com/sakaarbhatia/Blockchain-based-trading|| This is a blockchain demo for Issuance	 redemption	 and trading of loyalty points||2017||2||21||1||397||166										
WebWeave/DCExam||https://github.com/WebWeave/DCExam||Prototype of the school exam system at Drenthe College in solidity||2017||0||2||1||475||53												
sc0Vu/SignedContract||https://github.com/sc0Vu/SignedContract||A smart contract can be used to sign a cloud file contract.||2017||0||7||2||468||84												
luciditytech/token-sale-contracts||https://github.com/luciditytech/token-sale-contracts||Ethereum Smart Contracts for Token Sale||2017||1||19||8||218||364												
poanetwork/solidity-flattener||https://github.com/poanetwork/solidity-flattener||Utility to combine Solidity project to a flat file||2017||68||30||12||56||597												
dpilch/solmd||https://github.com/dpilch/solmd||Markdown documentation generator for Solidity||2017||26||30||3||100||170												
sonm-io/core||https://github.com/sonm-io/core||Decentralized Fog Computing Platform||2017||302||30||14||27||2061												
blockchain-council/build-ico-app-in-ethereum-solidity||https://github.com/blockchain-council/build-ico-app-in-ethereum-solidity||Code base for "How to Build a Crowd Sale (ICO) App in Ethereum Blockchain" course in Tosh Academy & Blockchain Council||2017||10||5||4||361||564												
kleros/kleros-interaction||https://github.com/kleros/kleros-interaction||Smart contracts able to interact with Kleros||2017||46||30||30||27||3866												
aragon/solidity-inspector||https://github.com/aragon/solidity-inspector||Extract actionable metadata from Solidity source code||2017||6||30||8||278||165												
federicobond/solcheck||https://github.com/federicobond/solcheck||A Solidity linter written in JS||2017||27||30||1||396||4												
dapatil/docstamp_contract||https://github.com/dapatil/docstamp_contract||Solidity contract for DocStamp||2017||7||7||3||461||102												
Xuefeng-Zhu/payroll||https://github.com/Xuefeng-Zhu/payroll||A payroll system developed with React and Solidity for Ethereum||2017||20||28||5||272||231												
AlisProject/ico-contracts||https://github.com/AlisProject/ico-contracts||:tada: ICO Contracts of the ALIS.||2017||64||30||7||364||667												
blockchain-council/build-decentralized-democracy-dao-in-ethereum-solidity||https://github.com/blockchain-council/build-decentralized-democracy-dao-in-ethereum-solidity||Code base for "How to Build Decentralized Democracy DAO App in Ethereum Blockchain" course in Tosh Academy & Blockchain Council||2017||3||11||4||361||503												
NoahZinsmeister/ProveIt||https://github.com/NoahZinsmeister/ProveIt||Implements proof of historical data possession on the Ethereum blockchain||2017||24||30||4||237||407												
nvisium-stefan-edwards/Solidity.nv||https://github.com/nvisium-stefan-edwards/Solidity.nv||Vulnerable Solidity code||2017||3||2||6||470||390												
secure-vote/ann.sol||https://github.com/secure-vote/ann.sol||ann.sol is a solidity contract for managing announcements cryptographically||2017||5||7||2||374||165												
Capillar/capillar-solidity||https://github.com/Capillar/capillar-solidity||Logistics blockchain-based platform Capillar.io smart contracts public development||2017||2||30||13||456||1340												
jdkanani/eth-contracts||https://github.com/jdkanani/eth-contracts||Home for all eth contracts||2017||2||19||11||231||684												
Rajenthiran/Solidity||https://github.com/Rajenthiran/Solidity||Solidity Test application||2017||0||1||7||467||165												
galactictourist/SolidityFooCoin||https://github.com/galactictourist/SolidityFooCoin||Smart Contract Coin based on Open Zeppelin||2017||1||30||30||468||1206												
yippee-ki-yay/solidity-contracts||https://github.com/yippee-ki-yay/solidity-contracts||Solidity contracts I've written for learning purposes and fun||2017||0||3||3||441||111												
nimfamoney/solidity-contract||https://github.com/nimfamoney/solidity-contract||None||2017||0||5||6||464||397												
EdgarBarrantes/solidity-test||https://github.com/EdgarBarrantes/solidity-test||Small "environment" to start developing solidity||2017||0||5||3||450||109												
Greeneum/GreeneumSolidity||https://github.com/Greeneum/GreeneumSolidity||None||2017||0||1||1||470||469												
Bassel85/zeppelin-solidity||https://github.com/Bassel85/zeppelin-solidity||None||2017||0||30||30||470||1421												
